               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.031167,            0.024621,                   0,             0.97816,             0.93887,              0.9811,             0.78178,            0.017725,           0.0091478,                   0,            0.004357,            0.004357,            0.004357
                 173,             0.03071,            0.025049,                   0,             0.97809,             0.93881,             0.98106,             0.78204,            0.017714,           0.0091397,                   0,            0.004324,            0.004324,            0.004324
                 174,             0.03051,            0.024422,                   0,             0.97795,             0.93891,             0.98109,             0.78222,            0.017699,           0.0091325,                   0,            0.004291,            0.004291,            0.004291
                 175,             0.03093,            0.025144,                   0,             0.97775,             0.93904,             0.98094,             0.78258,            0.017694,           0.0091266,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.030887,            0.024885,                   0,             0.97761,             0.93964,             0.98114,             0.78274,            0.017679,           0.0091183,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.030664,             0.02455,                   0,              0.9779,             0.93958,             0.98106,             0.78328,            0.017676,           0.0091118,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.030577,            0.024736,                   0,             0.97789,              0.9397,             0.98127,             0.78362,            0.017667,           0.0091049,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.030321,             0.02488,                   0,              0.9781,             0.93991,             0.98105,             0.78377,            0.017655,           0.0090974,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.030722,            0.024554,                   0,             0.97816,             0.93972,             0.98127,             0.78382,             0.01765,           0.0090926,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.030745,            0.024631,                   0,             0.97812,             0.93984,             0.98133,             0.78404,            0.017639,           0.0090854,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.030842,            0.024891,                   0,             0.97807,             0.94036,             0.98135,             0.78426,            0.017622,            0.009077,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.031043,            0.024426,                   0,             0.97755,             0.94097,             0.98134,             0.78427,            0.017608,           0.0090682,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.030514,             0.02431,                   0,             0.97757,             0.94103,             0.98154,             0.78448,            0.017596,           0.0090617,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.030565,            0.024555,                   0,             0.97707,             0.94119,             0.98151,             0.78496,            0.017583,           0.0090531,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.030602,            0.024627,                   0,             0.97813,             0.94061,             0.98149,             0.78502,            0.017571,           0.0090454,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.030511,            0.024549,                   0,             0.97806,             0.94088,             0.98144,             0.78537,            0.017557,           0.0090383,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.030623,            0.024298,                   0,              0.9786,             0.94063,             0.98141,             0.78588,            0.017549,           0.0090326,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.030316,            0.024533,                   0,             0.97867,             0.94171,             0.98157,             0.78596,            0.017541,           0.0090245,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.030267,            0.024245,                   0,             0.97876,             0.94208,             0.98144,             0.78607,            0.017526,            0.009015,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.030287,            0.024531,                   0,             0.97863,             0.94231,             0.98152,             0.78616,            0.017518,           0.0090072,                   0,             0.00373,             0.00373,             0.00373
                 192,              0.0304,            0.024641,                   0,             0.97788,             0.94323,             0.98159,             0.78648,            0.017504,           0.0089991,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.029994,            0.024197,                   0,             0.97852,             0.94263,             0.98154,             0.78664,            0.017497,           0.0089925,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.030284,            0.024357,                   0,             0.97835,             0.94284,              0.9816,             0.78681,            0.017489,           0.0089855,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.029519,            0.024304,                   0,              0.9786,             0.94289,             0.98179,             0.78721,            0.017479,           0.0089784,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.030027,             0.02416,                   0,             0.97902,             0.94265,             0.98188,              0.7871,            0.017477,           0.0089732,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.029944,            0.024278,                   0,             0.97915,             0.94254,             0.98185,             0.78753,            0.017464,           0.0089662,                   0,            0.003532,            0.003532,            0.003532
                 198,             0.02943,            0.023851,                   0,              0.9793,             0.94277,             0.98179,             0.78772,            0.017456,             0.00896,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.029428,            0.023932,                   0,             0.97885,             0.94364,             0.98191,             0.78788,            0.017444,           0.0089517,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.029764,            0.023653,                   0,             0.97825,             0.94396,             0.98192,             0.78794,            0.017435,            0.008946,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.029925,            0.024192,                   0,             0.97859,             0.94347,             0.98197,             0.78816,            0.017428,           0.0089394,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.029372,            0.023943,                   0,             0.97817,             0.94417,             0.98205,             0.78856,            0.017419,           0.0089312,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.029898,             0.02382,                   0,             0.97827,             0.94414,             0.98197,             0.78852,            0.017414,           0.0089274,                   0,            0.003334,            0.003334,            0.003334
                 204,             0.02962,               0.024,                   0,              0.9784,             0.94372,             0.98193,             0.78867,            0.017405,           0.0089215,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.029746,            0.024377,                   0,             0.97864,             0.94432,             0.98202,             0.78894,             0.01739,           0.0089136,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.029436,            0.023523,                   0,              0.9789,             0.94389,             0.98203,             0.78915,            0.017378,           0.0089064,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.029525,            0.023705,                   0,             0.97894,             0.94368,             0.98199,              0.7891,            0.017381,            0.008903,                   0,            0.003202,            0.003202,            0.003202
                 208,             0.02977,            0.023962,                   0,             0.97879,             0.94406,             0.98209,              0.7892,            0.017372,           0.0088974,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.029003,            0.023102,                   0,             0.97953,             0.94364,             0.98214,             0.78939,             0.01736,           0.0088902,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.029261,            0.023288,                   0,             0.97969,               0.944,             0.98221,             0.78958,            0.017347,           0.0088826,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.029378,            0.023377,                   0,             0.97929,             0.94439,             0.98236,             0.79006,            0.017342,           0.0088767,                   0,             0.00307,             0.00307,             0.00307
                 212,             0.02887,            0.023225,                   0,             0.97945,             0.94381,             0.98246,             0.79018,            0.017339,           0.0088722,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.029433,            0.022915,                   0,             0.97924,              0.9443,             0.98242,             0.79045,            0.017332,           0.0088664,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.028936,             0.02355,                   0,             0.97962,             0.94381,             0.98224,             0.79065,            0.017323,           0.0088585,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.029111,            0.023593,                   0,             0.97928,              0.9441,             0.98228,             0.79073,            0.017314,           0.0088521,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.028655,            0.023163,                   0,             0.97992,             0.94376,             0.98238,             0.79072,            0.017307,           0.0088466,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.029194,            0.023571,                   0,             0.97992,             0.94385,             0.98243,             0.79083,            0.017302,            0.008841,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.029043,            0.023685,                   0,             0.97992,              0.9441,              0.9825,             0.79091,            0.017297,           0.0088348,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.028708,            0.022864,                   0,             0.97977,             0.94402,             0.98242,             0.79089,            0.017295,           0.0088302,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.028683,            0.023305,                   0,             0.98019,             0.94415,              0.9824,             0.79107,            0.017283,           0.0088237,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.028597,            0.022839,                   0,              0.9798,             0.94459,             0.98239,             0.79115,            0.017276,           0.0088164,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.029052,            0.023417,                   0,             0.97943,             0.94464,             0.98247,             0.79143,            0.017265,           0.0088103,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.029205,            0.023379,                   0,              0.9798,             0.94468,             0.98255,             0.79154,            0.017261,           0.0088041,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.028731,            0.022691,                   0,             0.97991,             0.94465,             0.98247,             0.79163,            0.017257,           0.0087989,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.028919,            0.023229,                   0,             0.97995,             0.94448,             0.98235,             0.79163,            0.017255,           0.0087928,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.028754,             0.02324,                   0,             0.97974,             0.94462,             0.98249,             0.79201,            0.017243,           0.0087853,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.028521,            0.023365,                   0,             0.97993,             0.94435,             0.98256,             0.79229,            0.017235,           0.0087776,                   0,            0.002542,            0.002542,            0.002542
                 228,             0.02866,            0.023169,                   0,             0.98026,              0.9443,             0.98262,             0.79251,            0.017227,           0.0087713,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.028289,            0.022645,                   0,             0.98064,             0.94422,             0.98264,             0.79275,            0.017212,           0.0087634,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.028454,            0.022604,                   0,             0.98058,             0.94444,              0.9827,             0.79278,            0.017199,           0.0087559,                   0,            0.002443,            0.002443,            0.002443
                 231,              0.0284,            0.022629,                   0,             0.98087,             0.94428,             0.98269,             0.79298,            0.017191,           0.0087489,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.028047,            0.022664,                   0,             0.98086,             0.94455,             0.98269,             0.79353,            0.017175,           0.0087409,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.028557,            0.023174,                   0,             0.98105,             0.94457,             0.98269,             0.79411,            0.017159,           0.0087322,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.028191,            0.022729,                   0,             0.98124,             0.94439,             0.98292,             0.79452,            0.017152,           0.0087254,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.028183,            0.023094,                   0,             0.98116,             0.94439,             0.98293,             0.79478,            0.017141,           0.0087175,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.027875,            0.022399,                   0,             0.98166,             0.94406,             0.98299,             0.79481,            0.017134,           0.0087109,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.027937,              0.0221,                   0,             0.98149,              0.9443,              0.9831,             0.79511,            0.017124,           0.0087026,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.028137,            0.022486,                   0,             0.98135,             0.94465,             0.98314,             0.79515,             0.01712,           0.0086963,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.027909,            0.022668,                   0,             0.98152,             0.94469,              0.9831,             0.79536,            0.017113,             0.00869,                   0,            0.002146,            0.002146,            0.002146
                 240,             0.02787,            0.022622,                   0,             0.98137,             0.94459,             0.98314,             0.79537,            0.017107,           0.0086837,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.028323,            0.022341,                   0,             0.98154,             0.94476,             0.98308,             0.79563,            0.017094,           0.0086757,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.027573,            0.022005,                   0,             0.98192,             0.94464,             0.98321,             0.79585,            0.017088,           0.0086689,                   0,            0.002047,            0.002047,            0.002047
                 243,             0.02798,            0.022525,                   0,             0.98222,             0.94459,              0.9831,             0.79585,            0.017083,           0.0086622,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.027755,            0.022363,                   0,              0.9826,             0.94443,             0.98322,             0.79603,            0.017083,            0.008656,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.027573,            0.022101,                   0,              0.9826,             0.94476,             0.98335,             0.79616,            0.017074,           0.0086488,                   0,            0.001948,            0.001948,            0.001948
                 246,             0.02785,            0.021991,                   0,             0.98273,             0.94443,             0.98327,             0.79629,            0.017064,           0.0086419,                   0,            0.001915,            0.001915,            0.001915
                 247,             0.02768,            0.021903,                   0,             0.98265,             0.94484,             0.98314,             0.79649,            0.017058,           0.0086356,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.028053,            0.022473,                   0,             0.98286,             0.94484,             0.98317,             0.79667,            0.017046,           0.0086282,                   0,            0.001849,            0.001849,            0.001849
                 249,             0.02747,            0.022209,                   0,             0.98286,             0.94505,             0.98315,             0.79692,            0.017034,           0.0086204,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.026908,            0.022298,                   0,             0.98278,             0.94488,             0.98321,             0.79699,            0.017026,           0.0086131,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.027334,            0.021689,                   0,             0.98278,             0.94501,             0.98332,             0.79713,             0.01702,           0.0086066,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.027713,            0.022205,                   0,             0.98284,             0.94526,             0.98329,             0.79722,            0.017011,           0.0085986,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.027689,            0.021712,                   0,             0.98278,             0.94517,             0.98332,             0.79775,            0.017003,           0.0085908,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.027583,            0.021577,                   0,             0.98288,              0.9454,             0.98332,             0.79796,            0.016996,           0.0085835,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.027214,            0.021593,                   0,             0.98296,              0.9453,             0.98334,             0.79829,            0.016982,           0.0085761,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.027242,            0.022008,                   0,              0.9828,             0.94551,              0.9835,             0.79861,            0.016966,            0.008568,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.027007,             0.02136,                   0,             0.98309,             0.94567,             0.98349,             0.79893,            0.016954,           0.0085604,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.027157,             0.02169,                   0,             0.98322,             0.94567,             0.98358,             0.79903,            0.016944,           0.0085533,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.027252,            0.021655,                   0,             0.98296,             0.94559,             0.98353,             0.79918,            0.016929,           0.0085451,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.027535,            0.022219,                   0,             0.98281,             0.94611,             0.98357,             0.79934,            0.016917,           0.0085375,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.026791,            0.021944,                   0,             0.98283,             0.94621,             0.98362,             0.79943,            0.016907,           0.0085299,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.027036,            0.021736,                   0,             0.98284,              0.9465,             0.98357,             0.79968,            0.016897,            0.008522,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.026764,              0.0214,                   0,             0.98313,             0.94638,             0.98357,             0.79975,            0.016889,           0.0085151,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.026357,            0.021036,                   0,              0.9833,             0.94642,             0.98357,             0.79984,             0.01688,           0.0085089,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.026682,            0.021264,                   0,             0.98296,             0.94646,             0.98351,             0.80007,            0.016869,           0.0085009,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.026623,            0.020874,                   0,             0.98324,             0.94668,              0.9836,             0.80018,            0.016863,           0.0084941,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.026592,            0.021089,                   0,             0.98318,             0.94663,             0.98373,             0.80029,            0.016856,           0.0084872,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.026789,             0.02102,                   0,             0.98354,             0.94643,             0.98373,             0.80059,            0.016846,           0.0084801,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.026507,            0.021051,                   0,             0.98396,             0.94663,             0.98377,              0.8006,            0.016845,           0.0084747,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.026516,            0.021994,                   0,              0.9834,             0.94696,             0.98376,             0.80079,            0.016842,           0.0084683,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.026185,             0.02062,                   0,             0.98318,             0.94704,             0.98387,             0.80095,            0.016841,           0.0084626,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.026332,            0.020988,                   0,             0.98326,             0.94752,             0.98389,             0.80119,            0.016839,           0.0084565,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.026447,            0.021198,                   0,             0.98351,             0.94752,             0.98395,             0.80142,             0.01684,           0.0084507,                   0,            0.001024,            0.001024,            0.001024
                 274,             0.02632,            0.020741,                   0,             0.98347,             0.94735,             0.98388,             0.80186,             0.01684,           0.0084451,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.026307,            0.020938,                   0,             0.98326,             0.94764,             0.98382,             0.80217,            0.016831,           0.0084379,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.026059,            0.021033,                   0,             0.98381,             0.94763,             0.98402,             0.80215,            0.016827,           0.0084317,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.026308,            0.020998,                   0,             0.98455,             0.94667,             0.98388,             0.80213,            0.016825,            0.008426,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.025978,            0.021192,                   0,             0.98346,             0.94779,             0.98395,             0.80218,            0.016827,           0.0084199,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.026333,            0.020986,                   0,             0.98341,             0.94787,             0.98401,             0.80212,            0.016825,           0.0084127,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.026397,            0.021329,                   0,              0.9841,             0.94721,             0.98399,             0.80234,            0.016818,           0.0084051,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.025891,            0.020796,                   0,             0.98349,             0.94795,             0.98416,              0.8025,            0.016808,           0.0083971,                   0,             0.00076,             0.00076,             0.00076
                 282,              0.0259,            0.020518,                   0,             0.98423,             0.94746,             0.98417,             0.80281,            0.016799,           0.0083901,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.026294,            0.020652,                   0,             0.98402,             0.94763,             0.98421,             0.80288,            0.016797,           0.0083836,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.026045,            0.020427,                   0,             0.98368,             0.94795,             0.98426,             0.80308,            0.016793,           0.0083783,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.025904,            0.020681,                   0,             0.98378,             0.94802,             0.98422,             0.80335,            0.016783,           0.0083707,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.025716,             0.02062,                   0,             0.98399,             0.94793,             0.98402,             0.80336,            0.016783,           0.0083656,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.025767,            0.020554,                   0,             0.98453,              0.9473,             0.98416,             0.80349,            0.016782,           0.0083596,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.025676,            0.020513,                   0,             0.98474,             0.94721,             0.98422,             0.80361,            0.016781,           0.0083544,                   0,            0.000529,            0.000529,            0.000529
